0.023209	60	0.342494	
0.023209	155.333069	0.125018	-0.318812
0.029014	152.114960	0.147763	-0.981596
0.034819	152.093674	0.166881	-1.668861
0.040624	152.038727	0.179583	-2.412006
0.046429	152.314804	0.186905	-3.094226
0.052234	152.955948	0.191008	2.462020
0.058039	155.206512	0.195366	1.830105
0.063844	153.478851	0.190444	1.113181
0.069649	155.606277	0.188000	0.473873
0.075454	154.031082	0.174824	-0.222308
0.081259	156.429489	0.165043	-0.804166
0.087063	155.198486	0.147062	-1.483507
0.092868	156.357971	0.134877	-1.919727
0.098673	156.422729	0.125684	-2.684644
0.104478	155.967346	0.121457	-2.953948
0.110283	156.477112	0.123909	2.492717
0.116088	153.196655	0.124408	2.178929
0.121893	154.739059	0.130703	1.223961
0.127698	152.029770	0.134570	0.868340
0.133503	154.495911	0.142039	0.501286
0.139308	151.109177	0.145982	-0.460461
0.145113	152.409042	0.151696	-0.818196
0.150918	150.387161	0.156122	-1.844765
0.156723	150.816284	0.158419	-2.217493
0.162528	150.126358	0.157586	3.024276
0.168333	149.741684	0.153419	2.605416
0.174138	150.642838	0.145969	1.575264
0.179943	149.861542	0.137089	1.130242
0.185748	152.203781	0.127091	0.169890
0.191553	150.419113	0.116860	-0.315235
0.197358	153.612686	0.107976	-1.201385
0.203163	150.720444	0.097266	-1.692948
0.208968	153.391190	0.088007	-2.602515
0.214773	150.064697	0.077098	-3.013379
0.220578	152.461014	0.066654	2.180359
0.226383	155.378098	0.057004	2.017860
0.232188	156.971756	0.047765	0.551121
0.237993	157.634903	0.040717	0.817892
0.243798	155.749695	0.035017	1.408793
0.249603	157.582870	0.035149	-0.508417
0.255408	156.000092	0.035038	0.160943
0.261213	155.294495	0.036631	-1.963017
0.267018	153.946411	0.038075	-1.340902
0.272823	153.061676	0.039572	2.820694
0.278628	153.569550	0.041787	-2.897934
0.284433	152.046875	0.042680	1.341004
0.290238	152.591965	0.044324	1.797019
0.296043	151.127533	0.044142	-0.152628
0.301848	151.748566	0.044151	0.194321
0.307653	150.770584	0.042361	0.447095
0.313458	151.218979	0.040319	-1.394383
0.319263	151.050919	0.037129	-1.212401
0.325068	150.670685	0.033947	-2.932866
0.330873	151.535370	0.030572	-2.812761
0.336678	150.797409	0.027293	1.917674
0.342483	151.330582	0.024003	2.095164
0.348288	151.115570	0.020842	0.490852
0.354093	151.001373	0.017406	1.009574
0.359898	151.909683	0.014190	-1.044979
0.365703	149.384659	0.010545	0.036883


0.023209	287	1.660227	
0.023209	235.592163	0.094611	2.646826
0.029014	238.745514	0.112382	-1.375937
0.034819	234.337906	0.125078	0.840709
0.040624	239.321793	0.134633	-3.008368
0.046429	237.514114	0.140840	-0.743363
0.052234	239.884262	0.148151	1.791995
0.058039	238.414963	0.152661	-2.303122
0.063844	240.616974	0.163334	0.258543
0.069649	239.025314	0.172494	2.537155
0.075454	240.105148	0.188072	-1.173021
0.081259	237.468658	0.203400	1.071047
0.087063	238.542923	0.224862	-2.699955
0.092868	235.856461	0.246904	-0.427493
0.098673	235.398727	0.270857	1.964722
0.104478	235.336029	0.297514	-2.115875
0.110283	235.610077	0.324837	0.226225
0.116088	235.446320	0.349000	2.516531
0.121893	232.349182	0.374597	-1.465336
0.127698	234.487411	0.383437	0.751353
0.133503	234.689072	0.397723	2.983913
0.139308	235.003265	0.407068	-0.975451
0.145113	232.777603	0.415263	1.277951
0.150918	234.220749	0.408406	-2.739753
0.156723	233.866409	0.405156	-0.530024
0.162528	234.398987	0.394719	1.818789
0.168333	234.740555	0.379162	-2.222768
0.174138	234.035767	0.363867	0.089354
0.179943	235.985992	0.345045	2.349941
0.185748	237.366547	0.329364	-1.552657
0.191553	237.002121	0.315498	0.760475
0.197358	238.253616	0.306476	-3.131860
0.203163	237.240311	0.302967	-0.787048
0.208968	238.649216	0.308616	1.603724
0.214773	236.787674	0.319711	-2.340695
0.220578	237.284805	0.336875	0.036640
0.226383	235.655289	0.357341	2.373393
0.232188	233.685364	0.383871	-1.619721
0.237993	234.645309	0.407249	0.656406
0.243798	233.622391	0.434204	2.943008
0.249603	233.781555	0.453032	-1.046912
0.255408	233.031952	0.471953	1.175363
0.261213	233.297760	0.485868	-2.869872
0.267018	233.368668	0.495791	-0.614674
0.272823	233.019745	0.499249	1.657436
0.278628	233.122589	0.495358	-2.417248
0.284433	232.958221	0.490288	-0.181269
0.290238	233.690506	0.476572	2.079003
0.296043	233.147522	0.461171	-1.937070
0.301848	233.818436	0.438166	0.298083
0.307653	233.728928	0.417610	2.561329
0.313458	234.760590	0.393099	-1.421653
0.319263	234.630585	0.370150	0.882912
0.325068	235.382294	0.347575	-3.085744
0.330873	237.349136	0.330564	-0.748246
0.336678	235.953140	0.321328	1.614372
0.342483	237.990036	0.319296	-2.309748
0.348288	237.766113	0.323656	0.061441
0.354093	235.214310	0.334976	2.419370
0.359898	234.976028	0.351746	-1.539244
0.365703	234.582367	0.373810	0.754902
0.371508	234.314545	0.396890	3.058744
0.377313	233.822464	0.418246	-0.930672
0.383118	233.326691	0.438064	1.316805
0.388923	233.307510	0.455645	-2.730909
0.394728	233.231323	0.469766	-0.475052
0.400533	233.056519	0.477683	1.784795
0.406338	232.798889	0.481156	-2.280940
0.412143	232.969009	0.480053	-0.057093
0.417948	233.123184	0.474234	2.189413
0.423753	233.089401	0.462250	-1.838159
0.429558	233.144318	0.445246	0.385564
0.435363	233.402573	0.425674	2.629826
0.441168	233.830048	0.403310	-1.385792
0.446973	234.046188	0.378769	0.896373
0.452778	234.417343	0.353509	-3.114348
0.458583	234.853485	0.330588	-0.807922
0.464388	235.373917	0.311376	1.517612
0.470193	235.604095	0.297015	-2.412980
0.475998	237.796387	0.287735	-0.056048
0.481803	237.751602	0.284268	2.320517
0.487608	235.431778	0.287381	-1.615434
0.493413	235.213135	0.296137	0.721102
0.499218	234.897141	0.308517	3.044929
0.505023	234.371155	0.322070	-0.920798
0.510828	233.808212	0.336009	1.347598
0.516633	233.584717	0.349442	-2.679372
0.522438	233.465912	0.360724	-0.418086
0.528243	233.154587	0.368256	1.845819
0.534048	232.901489	0.371973	-2.212356
0.539853	232.890228	0.372536	0.012157
0.545658	232.988144	0.369236	2.253174
0.551463	232.900696	0.361581	-1.783512
0.557268	232.869858	0.350092	0.436330
0.563073	233.050598	0.335997	2.665819
0.568878	233.316757	0.319321	-1.366410
0.574683	233.476639	0.300071	0.893629
0.580488	233.700180	0.279164	-3.139819
0.586293	234.102493	0.258297	-0.870441
0.592098	234.581436	0.238520	1.424550
0.597902	235.050522	0.220391	-2.543874
0.603707	235.401657	0.205093	-0.216289
0.609512	235.599197	0.193868	2.137455
0.615317	237.910538	0.187588	-1.787657
0.621122	235.665359	0.186572	0.574260
0.626927	237.208359	0.189271	2.929539
0.632732	235.071396	0.195616	-1.007169
0.638537	234.515854	0.203856	1.297793
0.644342	234.183517	0.213476	-2.700846
0.650147	233.882538	0.223024	-0.420752
0.655952	233.485840	0.231115	1.853855
0.661757	233.141312	0.237480	-2.188464
0.667562	233.033325	0.242058	0.043347
0.673367	233.019852	0.244271	2.286369
0.679172	232.877747	0.243571	-1.753043
0.684977	232.773529	0.240094	0.469684
0.690782	232.849960	0.234405	2.691759
0.696587	233.002945	0.226566	-1.351299
0.702392	233.091232	0.216393	0.892853
0.708197	233.192535	0.204478	3.129565
0.714002	233.493881	0.191504	-0.908634
0.719807	233.883011	0.178029	1.358770
0.725612	234.294357	0.164374	-2.642799
0.731417	234.670685	0.151305	-0.345633
0.737222	235.154465	0.139715	1.968733
0.743027	235.501114	0.130596	-1.977800
0.748832	238.089157	0.124436	0.378795
0.754637	237.731247	0.121275	2.749612
0.760442	235.594940	0.121304	-1.169500
0.766247	235.241333	0.124124	1.171488
0.772052	234.945358	0.129116	-2.789063
0.777857	234.566910	0.135235	-0.475229
0.783662	234.033524	0.141451	1.819849
0.789467	233.571884	0.147305	-2.201539
0.795272	233.338272	0.152540	0.044497
0.801077	233.206726	0.156601	2.297551
0.806882	232.974304	0.159049	-1.738579
0.812687	232.820450	0.159771	0.488649
0.818492	232.802109	0.159007	2.709070
0.824297	232.867432	0.156565	-1.336006
0.830102	232.888763	0.152294	0.899452
0.835907	232.894073	0.146496	3.128144
0.841712	233.096115	0.139414	-0.924942
0.847517	233.314468	0.131463	1.325413
0.853322	233.593231	0.122653	-2.701927
0.859127	233.877823	0.113535	-0.438158
0.864932	234.360825	0.104579	1.837746
0.870737	234.859192	0.096384	-2.141778
0.876542	235.371780	0.089297	0.184045
0.882347	237.576309	0.083669	2.537293
0.888152	238.069916	0.080165	-1.382682
0.893957	237.980194	0.078738	0.980348
0.899762	235.562958	0.079500	-2.948631
0.905567	235.285431	0.081877	-0.597585
0.911372	234.723877	0.085342	1.728256
0.917177	234.221848	0.089506	-2.263368
0.922982	233.855667	0.093969	0.004732
0.928787	233.617050	0.098067	2.277468
0.934592	233.281662	0.101326	-1.746682
0.940397	233.013626	0.103562	0.492401
0.946202	232.894577	0.104801	2.719528
0.952007	232.850082	0.104941	-1.325948
0.957812	232.773026	0.103919	0.905469
0.963617	232.729492	0.101864	3.130300
0.969422	232.842529	0.098863	-0.929983
0.975227	232.997849	0.094934	1.308450
0.981032	233.178589	0.090041	-2.735305
0.986837	233.352951	0.084491	-0.488551
0.992642	233.676147	0.078545	1.766428
0.998447	234.098541	0.072493	-2.242735
1.004252	234.500183	0.066593	0.044333
1.010057	234.936417	0.061174	2.354141
1.015862	235.295883	0.056735	-1.604504
1.021667	235.634674	0.053623	0.743044
1.027472	238.057144	0.051997	3.105390
1.033277	237.906357	0.051701	-0.798935
1.039082	235.494888	0.052626	1.565031
1.044887	235.134613	0.054516	-2.380862
1.050692	234.588257	0.057132	-0.076093
1.056497	234.179092	0.059983	2.221036
1.062302	233.679779	0.062804	-1.788106
1.068107	233.376190	0.065348	0.468114
1.073912	233.155380	0.067548	2.707922
1.079717	233.038574	0.069121	-1.328718
1.085522	232.917084	0.069893	0.906667
1.091327	232.793716	0.069870	3.137096
1.097132	232.815842	0.069024	-0.920955
