48917, 0.049896 0.500214 0.002036 0;
0, 0.049702 0.500598 0.028396 0;
10, 0.045164 0.50797 0.116091 0;
20, 0.041863 0.512538 0.168751 0;
30, 0.041863 0.512538 0.168751 0;
40, 0.038661 0.515203 0.219286 0;
50, 0.037847 0.515333 0.243889 0;
60, 0.037543 0.515852 0.277539 0;
70, 0.037171 0.516204 0.292753 0;
80, 0.037171 0.516204 0.292753 0;
90, 0.036803 0.514262 0.367578 0;
100, 0.036803 0.514262 0.367578 0;
110, 0.036797 0.513961 0.398804 0;
120, 0.036797 0.513961 0.398804 0;
130, 0.036598 0.514035 0.423635 0;
140, 0.036598 0.514035 0.423635 0;
193, 0.036528 0.513917 0.542076 0;
229, 0.036408 0.51068 0.583635 0;
239, 0.036408 0.51068 0.583635 0;
249, 0.036408 0.51068 0.583635 0;
259, 0.036174 0.511098 0.67389 0;
295, 0.035953 0.510254 0.682175 0;
348, 0.035882 0.510012 0.683637 0;
402, 0.0361 0.51096 0.695121 0;
445, 0.036208 0.511229 0.665662 0;
495, 0.03627 0.511096 0.662079 0;
550, 0.036139 0.510865 0.634834 0;
611, 0.036498 0.512152 0.63146 0;
678, 0.036369 0.510804 0.590208 0;
734, 0.03647 0.511317 0.590627 0;
779, 0.036369 0.511451 0.578583 0;
829, 0.036318 0.511333 0.588809 0;
883, 0.037067 0.512493 0.623505 0;
929, 0.037938 0.51405 0.623684 0;
982, 0.038662 0.514558 0.646812 0;
1035, 0.039824 0.516199 0.650881 0;
1079, 0.039894 0.517773 0.670708 0;
1134, 0.040301 0.516941 0.664436 0;
1185, 0.040689 0.515412 0.660112 0;
1234, 0.040636 0.516765 0.670745 0;
1286, 0.040987 0.516781 0.669708 0;
1329, 0.040914 0.516878 0.690569 0;
1382, 0.041438 0.517382 0.7053 0;
1437, 0.042159 0.517468 0.696424 0;
1479, 0.04283 0.518725 0.677506 0;
1533, 0.044006 0.519745 0.655416 0;
1579, 0.044864 0.519286 0.647551 0;
1632, 0.04598 0.520102 0.63658 0;
1679, 0.047264 0.519892 0.617507 0;
1730, 0.048222 0.520542 0.61061 0;
1740, 0.048222 0.520542 0.61061 0;
1750, 0.049109 0.520207 0.608478 0;
1760, 0.049109 0.520207 0.608478 0;
1770, 0.049432 0.520263 0.610089 0;
1812, 0.050881 0.510453 0.585188 0;
1862, 0.052781 0.50638 0.586734 0;
1911, 0.054898 0.508308 0.593638 0;
1921, 0.054898 0.508308 0.593638 0;
1931, 0.056583 0.508008 0.609529 0;
1941, 0.056583 0.508008 0.609529 0;
1995, 0.058345 0.507004 0.60801 0;
2062, 0.060091 0.506994 0.570554 1;
2128, 0.061785 0.505912 0.555678 1;
2198, 0.064017 0.503866 0.54192 1;
2268, 0.065658 0.502368 0.546252 1;
2334, 0.067304 0.502203 0.53285 0;
2384, 0.066955 0.499261 0.52354 0;
2436, 0.066731 0.497663 0.558584 1;
2478, 0.066904 0.497557 0.55073 1;
2572, 0.066463 0.498873 0.590161 0;
2582, 0.066444 0.499737 0.639334 0;
2592, 0.066444 0.499737 0.639334 0;
2602, 0.066383 0.499988 0.648134 0;
2612, 0.066383 0.499988 0.648134 0;
2622, 0.06652 0.499536 0.62343 0;
2668, 0.066638 0.505515 0.593995 1;
2728, 0.062128 0.512381 0.719538 0;
2738, 0.061633 0.512817 0.694331 0;
2748, 0.061633 0.512817 0.694331 0;
2758, 0.060666 0.513616 0.66812 0;
2768, 0.060218 0.513737 0.676388 0;
2808, 0.058871 0.515581 0.710007 0;
2854, 0.057014 0.517227 0.717751 0;
2864, 0.05715 0.517334 0.72229 0;
2874, 0.05715 0.517334 0.72229 0;
2884, 0.057047 0.517841 0.712749 0;
2894, 0.057047 0.517841 0.712749 0;
2904, 0.0572 0.518501 0.715876 0;
2952, 0.05764 0.517882 0.706932 0;
3011, 0.058697 0.517486 0.670003 0;
3021, 0.058823 0.517814 0.665088 0;
3031, 0.058823 0.517814 0.665088 0;
3041, 0.059053 0.518691 0.656952 0;
3051, 0.059053 0.518691 0.656952 0;
3091, 0.05925 0.518878 0.666064 0;
3130, 0.05978 0.519225 0.665206 0;
3167, 0.059804 0.520351 0.687403 0;
3219, 0.060288 0.52286 0.690091 0;
3269, 0.060844 0.526336 0.671394 0;
3312, 0.061672 0.529268 0.651116 0;
3366, 0.062606 0.534072 0.672379 0;
3413, 0.062995 0.538493 0.679384 0;
3464, 0.063101 0.541383 0.696139 0;
3474, 0.063101 0.541383 0.696139 0;
3484, 0.063196 0.544293 0.69446 0;
3494, 0.063201 0.545239 0.713048 0;
3563, 0.063082 0.548507 0.708813 0;
3629, 0.06318 0.552734 0.717336 0;
3696, 0.06341 0.557609 0.723868 0;
3763, 0.063731 0.565106 0.687169 0;
3829, 0.06393 0.574518 0.654718 0;
3879, 0.064004 0.579786 0.627296 0;
3889, 0.064004 0.579786 0.627296 0;
3899, 0.064117 0.584434 0.625334 0;
3909, 0.064117 0.584434 0.625334 0;
3962, 0.064326 0.589084 0.601318 0;
4017, 0.064551 0.597654 0.619893 0;
4063, 0.064745 0.600843 0.622936 0;
4113, 0.065238 0.607905 0.614396 0;
4167, 0.065606 0.614863 0.604122 0;
4212, 0.065662 0.617909 0.604132 0;
4262, 0.065682 0.621148 0.599798 0;
4272, 0.065682 0.621148 0.599798 0;
4282, 0.065836 0.620995 0.606696 0;
4292, 0.065836 0.620995 0.606696 0;
4346, 0.065541 0.630597 0.617074 0;
4395, 0.06588 0.634827 0.623039 0;
4449, 0.065863 0.643735 0.614409 0;
4503, 0.065855 0.646163 0.602058 0;
4546, 0.065927 0.651609 0.617136 0;
4599, 0.065661 0.658056 0.617749 0;
4650, 0.06581 0.667306 0.632932 0;
4702, 0.066073 0.667692 0.625812 0;
4747, 0.065963 0.669303 0.630753 0;
4797, 0.066027 0.678226 0.640117 0;
4836, 0.066119 0.683355 0.641491 1;
4884, 0.066024 0.68728 0.627868 1;
4934, 0.06579 0.695325 0.63268 1;
4980, 0.065848 0.696804 0.638454 1;
5033, 0.06602 0.702062 0.636908 1;
5095, 0.065907 0.704496 0.615116 1;
5169, 0.06596 0.706771 0.615239 1;
5235, 0.066112 0.700553 0.602911 1;
5302, 0.065989 0.70382 0.603191 1;
5351, 0.066292 0.702849 0.609962 1;
5396, 0.066477 0.695449 0.622229 1;
5451, 0.066254 0.693169 0.615646 1;
5461, 0.066521 0.685479 0.609872 1;
5471, 0.066415 0.683872 0.606281 1;
5481, 0.066415 0.683872 0.606281 1;
5544, 0.066359 0.676264 0.569669 0;
5554, 0.066359 0.676264 0.569669 0;
5564, 0.066359 0.676264 0.569669 0;
5574, 0.066389 0.674393 0.584355 0;
5584, 0.066484 0.673254 0.575488 0;
5636, 0.066408 0.666649 0.556372 0;
5646, 0.066482 0.665242 0.560518 0;
5656, 0.066482 0.665242 0.560518 0;
5666, 0.066237 0.664153 0.55666 0;
5676, 0.066318 0.661524 0.548566 0;
5686, 0.066318 0.661524 0.548566 0;
5696, 0.066318 0.661524 0.548566 0;
5706, 0.06653 0.656512 0.542266 0;
5716, 0.066639 0.655566 0.541249 0;
5726, 0.066639 0.655566 0.541249 0;
5736, 0.066309 0.65516 0.540696 0;
5746, 0.066231 0.655188 0.531704 0;
5756, 0.066231 0.655188 0.531704 0;
5805, 0.066748 0.656541 0.545326 0;
5815, 0.066718 0.658026 0.543191 0;
5825, 0.066718 0.658026 0.543191 0;
5835, 0.066718 0.658026 0.543191 0;
5845, 0.067073 0.656606 0.527464 0;
5855, 0.067073 0.656606 0.527464 0;
5904, 0.067795 0.657983 0.480406 0;
5942, 0.067869 0.655224 0.47335 0;
5952, 0.067869 0.655224 0.47335 0;
5992, 0.068334 0.656242 0.496561 0;
6034, 0.069123 0.657739 0.487934 0;
6121, 0.071174 0.655413 0.504526 0;
6131, 0.071174 0.655413 0.504526 0;
6141, 0.07188 0.653297 0.503445 0;
6151, 0.07188 0.653297 0.503445 0;
6161, 0.07188 0.653297 0.503445 0;
6171, 0.072395 0.653146 0.505353 0;
6181, 0.072395 0.653146 0.505353 0;
6191, 0.072945 0.653084 0.49353 0;
6201, 0.0732 0.652893 0.495777 0;
6211, 0.073412 0.652548 0.502691 0;
6221, 0.073412 0.652548 0.502691 0;
6231, 0.073868 0.65226 0.49202 0;
6241, 0.074103 0.651579 0.493333 0;
6251, 0.074325 0.651115 0.48824 0;
6261, 0.074388 0.651667 0.497072 0;
6271, 0.074679 0.650856 0.487697 0;
6281, 0.075431 0.649631 0.482737 0;
6291, 0.075431 0.649631 0.482737 0;
6301, 0.075761 0.649631 0.474602 0;
6311, 0.076041 0.649392 0.47595 0;
6321, 0.076041 0.649392 0.47595 0;
6331, 0.076041 0.649392 0.47595 0;
6341, 0.076843 0.647342 0.449355 0;
6351, 0.076843 0.647342 0.449355 0;
6402, 0.078648 0.645951 0.434406 0;
6456, 0.081969 0.643656 0.426249 0;
6466, 0.081969 0.643656 0.426249 0;
6476, 0.081969 0.643656 0.426249 0;
6486, 0.081969 0.643656 0.426249 0;
6496, 0.082957 0.642176 0.416255 0;
6506, 0.083156 0.642992 0.414837 0;
6545, 0.085374 0.645298 0.422224 0;
6555, 0.085374 0.645298 0.422224 0;
6565, 0.085374 0.645298 0.422224 0;
6575, 0.088315 0.644385 0.437733 0;
6585, 0.089275 0.644992 0.441584 0;
6637, 0.091714 0.647791 0.440751 0;
6723, 0.094595 0.649009 0.440057 0;
6790, 0.096033 0.649818 0.440934 0;
6829, 0.096756 0.650017 0.449123 0;
6839, 0.096756 0.650017 0.449123 0;
6849, 0.09762 0.649514 0.455256 0;
6859, 0.097809 0.649773 0.45794 0;
6869, 0.097809 0.649773 0.45794 0;
6879, 0.09812 0.651643 0.466958 0;
6922, 0.098892 0.64992 0.458815 0;
6932, 0.099763 0.654175 0.459925 0;
6942, 0.099763 0.654175 0.459925 0;
6979, 0.100858 0.654685 0.458919 0;
7020, 0.101985 0.654032 0.46836 0;
7064, 0.103615 0.653874 0.479443 0;
7074, 0.103615 0.653874 0.479443 0;
7084, 0.104379 0.652364 0.487841 0;
7094, 0.104379 0.652364 0.487841 0;
7104, 0.10519 0.652963 0.499305 0;
7114, 0.105494 0.653002 0.505874 0;
7124, 0.105494 0.653002 0.505874 0;
7167, 0.106747 0.653741 0.516505 0;
7205, 0.107597 0.653592 0.52925 0;
7215, 0.107597 0.653592 0.52925 0;
7225, 0.108345 0.652872 0.542819 0;
7235, 0.108345 0.652872 0.542819 0;
7245, 0.108893 0.652331 0.541639 0;
7255, 0.108893 0.652331 0.541639 0;
7265, 0.109337 0.652976 0.542197 0;
7275, 0.109699 0.653174 0.538903 0;
7285, 0.109699 0.653174 0.538903 0;
7330, 0.110551 0.653861 0.543223 0;
7406, 0.112011 0.653584 0.52915 0;
7416, 0.112011 0.653584 0.52915 0;
7426, 0.112339 0.652582 0.524122 0;
7436, 0.112522 0.654204 0.535345 0;
7446, 0.112522 0.654204 0.535345 0;
7456, 0.112846 0.653626 0.538963 0;
7466, 0.112886 0.652943 0.532948 0;
7476, 0.112886 0.652943 0.532948 0;
7486, 0.113166 0.654167 0.5386 0;
7496, 0.113345 0.65319 0.53186 0;
7506, 0.113345 0.65319 0.53186 0;
7555, 0.113964 0.652001 0.524354 0;
7596, 0.114618 0.653211 0.523657 0;
7646, 0.115822 0.652505 0.517999 0;
7700, 0.117683 0.648101 0.518674 0;
7746, 0.120355 0.6486 0.526389 0;
7800, 0.122683 0.64888 0.535694 0;
7846, 0.12495 0.647602 0.550374 0;
7897, 0.127355 0.645238 0.539244 0;
7950, 0.130027 0.644597 0.53396 0;
7987, 0.131946 0.643735 0.540449 0;
8031, 0.133566 0.638311 0.547486 0;
8041, 0.133566 0.638311 0.547486 0;
8051, 0.134519 0.63654 0.553673 0;
8061, 0.134519 0.63654 0.553673 0;
8117, 0.135821 0.635612 0.56494 0;
8165, 0.137083 0.63284 0.5725 0;
8175, 0.137083 0.63284 0.5725 0;
8185, 0.137833 0.633469 0.58897 0;
8195, 0.137833 0.633469 0.58897 0;
8246, 0.139151 0.631831 0.599828 0;
8297, 0.139831 0.632199 0.62542 0;
8346, 0.140855 0.630161 0.646874 0;
8356, 0.140855 0.630161 0.646874 0;
8366, 0.141116 0.63052 0.64857 0;
8376, 0.141116 0.63052 0.64857 0;
8434, 0.141206 0.629573 0.645384 0;
8473, 0.141501 0.63149 0.666363 0;
