30371, 0.049873 0.500184 0.002178 0;
0, 0.049873 0.500184 0.002178 0;
10, 0.042613 0.509371 0.118288 0;
20, 0.039965 0.512091 0.143383 0;
59, 0.036462 0.512837 0.234639 0;
69, 0.036462 0.512837 0.234639 0;
79, 0.036338 0.511774 0.312738 0;
144, 0.035771 0.50996 0.484269 0;
256, 0.035546 0.508936 0.708719 0;
296, 0.035656 0.508284 0.811598 0;
306, 0.035656 0.508284 0.811598 0;
316, 0.035695 0.508793 0.817574 0;
326, 0.035695 0.508793 0.817574 0;
336, 0.035642 0.507903 0.843248 0;
346, 0.035605 0.507773 0.856095 0;
356, 0.035605 0.507773 0.856095 0;
366, 0.035605 0.507773 0.856095 0;
376, 0.035658 0.507806 0.85962 0;
386, 0.035745 0.508653 0.864259 0;
396, 0.035693 0.508871 0.844595 0;
406, 0.035693 0.508871 0.844595 0;
416, 0.035693 0.508871 0.844595 0;
426, 0.035687 0.50782 0.826882 0;
436, 0.035812 0.508003 0.825495 0;
485, 0.035881 0.508634 0.808506 0;
535, 0.035941 0.508195 0.773299 0;
578, 0.035926 0.508212 0.741212 0;
632, 0.036047 0.507877 0.693825 0;
687, 0.036137 0.507138 0.654687 0;
735, 0.036267 0.507705 0.621977 0;
793, 0.036451 0.50814 0.621743 0;
803, 0.036441 0.50757 0.622555 0;
813, 0.036441 0.50757 0.622555 0;
823, 0.036557 0.507525 0.628269 0;
833, 0.036557 0.507525 0.628269 0;
843, 0.03674 0.508669 0.600143 0;
853, 0.036812 0.508966 0.603009 0;
901, 0.037501 0.509965 0.601249 0;
962, 0.038323 0.51232 0.61788 0;
972, 0.038323 0.51232 0.61788 0;
982, 0.038505 0.512305 0.616226 0;
1022, 0.038894 0.511625 0.604285 0;
1032, 0.039068 0.512669 0.599491 0;
1042, 0.039068 0.512669 0.599491 0;
1052, 0.039068 0.512669 0.599491 0;
1062, 0.039145 0.512489 0.594801 0;
1072, 0.039166 0.512131 0.593583 0;
1082, 0.039166 0.512131 0.593583 0;
1092, 0.039008 0.511599 0.583446 0;
1102, 0.039008 0.511599 0.583446 0;
1112, 0.039008 0.511599 0.583446 0;
1122, 0.039073 0.511371 0.589318 0;
1132, 0.038986 0.511536 0.592192 0;
1142, 0.039031 0.511661 0.595931 0;
1152, 0.039026 0.511814 0.598227 0;
1162, 0.038985 0.511908 0.609158 0;
1172, 0.038985 0.511908 0.609158 0;
1182, 0.038985 0.511908 0.609158 0;
1192, 0.038997 0.511556 0.616801 0;
1202, 0.038997 0.511556 0.616801 0;
1252, 0.038871 0.511402 0.615364 0;
1262, 0.038883 0.511891 0.61454 0;
1272, 0.038753 0.511058 0.614371 0;
1282, 0.038753 0.511058 0.614371 0;
1292, 0.038809 0.509953 0.628011 0;
1302, 0.038726 0.509679 0.63705 0;
1312, 0.038659 0.509085 0.637906 0;
1322, 0.038543 0.509427 0.630483 0;
1332, 0.038559 0.509908 0.645558 0;
1342, 0.038469 0.509158 0.642232 0;
1352, 0.038362 0.508619 0.670046 0;
1362, 0.038362 0.508619 0.670046 0;
1372, 0.038362 0.508619 0.670046 0;
1382, 0.038362 0.508619 0.670046 0;
1392, 0.038213 0.508991 0.719547 0;
1443, 0.038069 0.508613 0.774935 0;
1480, 0.038054 0.508845 0.767279 0;
1517, 0.037898 0.508952 0.817608 0;
1569, 0.037887 0.509033 0.798536 0;
1613, 0.03806 0.508656 0.762219 0;
1663, 0.038497 0.509139 0.732178 0;
1713, 0.038578 0.510547 0.676798 0;
1723, 0.038578 0.510547 0.676798 0;
1733, 0.038578 0.510547 0.676798 0;
1743, 0.038712 0.510943 0.628135 0;
1785, 0.038868 0.510225 0.59897 0;
1830, 0.038396 0.509907 0.57109 0;
1900, 0.038639 0.509288 0.559538 0;
1963, 0.038857 0.509974 0.560728 0;
2031, 0.038834 0.509682 0.546178 0;
2071, 0.039202 0.50818 0.558754 0;
2118, 0.039126 0.50948 0.584443 0;
2169, 0.039489 0.510686 0.586094 0;
2218, 0.040043 0.511385 0.594149 0;
2271, 0.040831 0.512899 0.606882 0;
2313, 0.041281 0.513096 0.616043 0;
2362, 0.042255 0.512904 0.589198 0;
2414, 0.042491 0.51411 0.571584 0;
2462, 0.043292 0.514576 0.575327 0;
2539, 0.044477 0.51401 0.546624 0;
2549, 0.044477 0.51401 0.546624 0;
2559, 0.044806 0.513452 0.532802 0;
2569, 0.044947 0.513695 0.535164 0;
2613, 0.045428 0.513601 0.533292 0;
2666, 0.046955 0.514617 0.52065 0;
2722, 0.048403 0.514503 0.494421 0;
2762, 0.051046 0.509181 0.507269 0;
2815, 0.053473 0.503975 0.501021 0;
2851, 0.054406 0.501952 0.513814 0;
2902, 0.054839 0.501792 0.524301 0;
2946, 0.054954 0.501937 0.502551 0;
3000, 0.055065 0.503207 0.514311 0;
3053, 0.055841 0.502144 0.503211 0;
3103, 0.056461 0.500435 0.507151 0;
3147, 0.056528 0.499276 0.516735 0;
3201, 0.057012 0.499017 0.514634 0;
3246, 0.057951 0.499241 0.513393 0;
3300, 0.056788 0.501947 0.512356 0;
3346, 0.058248 0.501746 0.503408 0;
3418, 0.061226 0.498566 0.485647 0;
3480, 0.062176 0.498332 0.474082 0;
3546, 0.062982 0.498319 0.46943 0;
3586, 0.063777 0.497349 0.460898 0;
3630, 0.064264 0.498145 0.448177 0;
3683, 0.065395 0.496429 0.448009 0;
3736, 0.066194 0.497327 0.441873 0;
3781, 0.066274 0.496521 0.432425 0;
3831, 0.066724 0.496853 0.44507 0;
3841, 0.066724 0.496853 0.44507 0;
3851, 0.066937 0.497582 0.441666 0;
3861, 0.066937 0.497582 0.441666 0;
3916, 0.067627 0.4973 0.440442 0;
3969, 0.067886 0.497817 0.446118 0;
4013, 0.068013 0.499725 0.451887 0;
4063, 0.068664 0.499116 0.456504 0;
4114, 0.06886 0.498332 0.452432 0;
4124, 0.06886 0.498332 0.452432 0;
4134, 0.068548 0.497293 0.44904 0;
4144, 0.068548 0.497293 0.44904 0;
4186, 0.068918 0.497916 0.452509 0;
4230, 0.069521 0.499756 0.443274 0;
4279, 0.069293 0.499195 0.441464 0;
4333, 0.069379 0.498453 0.446141 0;
4379, 0.069774 0.499013 0.443737 0;
4430, 0.070284 0.50041 0.440586 0;
4481, 0.070518 0.499908 0.435642 0;
4519, 0.071272 0.503277 0.425228 0;
4563, 0.072003 0.505437 0.425573 0;
4617, 0.072646 0.506142 0.420155 0;
4669, 0.072825 0.508535 0.433984 0;
4712, 0.072471 0.508817 0.41554 0;
4763, 0.072786 0.50831 0.419614 0;
4818, 0.073365 0.509772 0.419345 0;
4869, 0.073588 0.508369 0.414929 0;
4929, 0.07417 0.511037 0.418679 0;
5001, 0.075315 0.513059 0.418309 0;
5064, 0.076338 0.513551 0.397224 0;
5114, 0.077218 0.514291 0.396801 0;
5164, 0.077074 0.515685 0.400853 0;
5201, 0.077482 0.515842 0.385225 0;
5246, 0.077487 0.517107 0.385153 0;
5301, 0.077693 0.515903 0.377058 0;
5351, 0.078808 0.51552 0.371673 0;
5396, 0.080206 0.517425 0.358315 0;
5406, 0.080206 0.517425 0.358315 0;
5416, 0.080687 0.518237 0.353459 0;
5426, 0.080687 0.518237 0.353459 0;
5480, 0.08279 0.519514 0.339136 0;
5534, 0.085028 0.526655 0.34055 0;
5580, 0.087486 0.529375 0.340886 0;
5634, 0.088444 0.530107 0.357309 0;
5679, 0.088972 0.530979 0.354304 0;
5729, 0.089598 0.531536 0.359241 0;
5739, 0.089598 0.531536 0.359241 0;
5749, 0.089598 0.531536 0.359241 0;
5759, 0.089478 0.531233 0.364447 0;
5819, 0.090068 0.532365 0.385154 0;
5863, 0.089865 0.532927 0.395865 0;
5900, 0.089622 0.53275 0.412219 0;
5947, 0.089588 0.532683 0.438303 0;
5957, 0.089588 0.532683 0.438303 0;
5967, 0.08968 0.531762 0.458504 0;
5977, 0.089778 0.531744 0.462255 0;
6034, 0.089529 0.531516 0.50149 0;
6081, 0.08958 0.53251 0.52338 0;
6091, 0.089508 0.533055 0.519287 0;
6101, 0.089508 0.533055 0.519287 0;
6111, 0.089508 0.533055 0.519287 0;
6121, 0.089375 0.532211 0.513464 0;
6131, 0.089375 0.532211 0.513464 0;
6177, 0.089533 0.533362 0.503238 0;
6187, 0.089533 0.533362 0.503238 0;
6197, 0.090102 0.534845 0.508887 0;
6207, 0.090102 0.534845 0.508887 0;
6217, 0.090156 0.535251 0.509202 0;
6227, 0.090156 0.535251 0.509202 0;
6237, 0.090156 0.535251 0.509202 0;
6247, 0.090455 0.535102 0.513054 0;
6257, 0.090455 0.535102 0.513054 0;
6304, 0.090955 0.534699 0.522258 0;
6377, 0.091732 0.53587 0.555846 0;
6387, 0.091579 0.536259 0.549079 0;
6453, 0.091684 0.536055 0.575869 0;
6548, 0.091684 0.536055 0.575869 0;
6558, 0.091684 0.536055 0.575869 0;
6568, 0.091323 0.53622 0.700869 0;
6578, 0.091284 0.53622 0.71789 0;
6588, 0.091284 0.53622 0.71789 0;
6598, 0.091104 0.536204 0.724774 0;
6608, 0.091104 0.536204 0.724774 0;
6618, 0.091104 0.536204 0.724774 0;
6628, 0.091258 0.535441 0.732952 0;
6638, 0.091258 0.535441 0.732952 0;
6648, 0.091331 0.53532 0.741538 0;
6658, 0.091402 0.535515 0.746424 0;
6668, 0.091337 0.535953 0.758084 0;
6678, 0.091254 0.535351 0.759893 0;
6688, 0.091254 0.535351 0.759893 0;
6698, 0.091261 0.535806 0.769105 0;
6708, 0.091207 0.535162 0.776796 0;
6718, 0.091066 0.534574 0.774014 0;
6728, 0.091113 0.53457 0.785873 0;
6738, 0.091145 0.534982 0.781128 0;
6748, 0.091145 0.534982 0.781128 0;
6758, 0.091145 0.534982 0.781128 0;
6768, 0.091145 0.534982 0.781128 0;
6778, 0.091617 0.535671 0.754795 0;
6788, 0.09164 0.535874 0.753879 0;
6888, 0.092554 0.538218 0.709132 0;
6898, 0.092573 0.538907 0.702656 0;
6908, 0.092573 0.538907 0.702656 0;
6918, 0.092567 0.538169 0.683731 0;
6928, 0.092555 0.538262 0.687892 0;
6938, 0.092555 0.538262 0.687892 0;
6985, 0.092612 0.537892 0.656191 0;
7031, 0.092662 0.538363 0.60819 0;
7084, 0.093173 0.538251 0.563365 0;
7136, 0.093958 0.538572 0.500168 0;
7186, 0.094679 0.538123 0.477679 0;
7237, 0.094881 0.538358 0.463904 0;
7282, 0.095248 0.537605 0.442366 0;
7335, 0.096652 0.538818 0.423976 0;
7381, 0.098388 0.538824 0.413678 0;
7430, 0.100439 0.541065 0.42103 0;
7440, 0.100439 0.541065 0.42103 0;
7450, 0.101572 0.541771 0.416097 0;
7460, 0.101572 0.541771 0.416097 0;
7514, 0.103341 0.541287 0.413653 0;
7524, 0.103341 0.541287 0.413653 0;
7534, 0.103956 0.542103 0.422545 0;
7544, 0.103956 0.542103 0.422545 0;
7599, 0.105221 0.543265 0.442483 0;
7609, 0.105221 0.543265 0.442483 0;
7619, 0.105606 0.543229 0.433754 0;
7629, 0.105606 0.543229 0.433754 0;
7680, 0.105986 0.542447 0.441758 0;
7725, 0.106306 0.544242 0.447995 0;
7735, 0.106777 0.543565 0.449183 0;
7745, 0.106815 0.543818 0.445384 0;
7781, 0.107057 0.543702 0.462368 0;
7819, 0.108038 0.544289 0.467386 0;
7902, 0.109879 0.545519 0.46722 0;
7947, 0.111173 0.546156 0.475379 0;
8035, 0.112213 0.54656 0.483992 0;
8082, 0.112765 0.545795 0.479161 0;
8168, 0.113894 0.545622 0.482267 0;
8243, 0.114092 0.545461 0.477826 0;
8337, 0.116059 0.545645 0.483046 0;
8347, 0.116059 0.545645 0.483046 0;
8357, 0.117231 0.543485 0.487384 0;
8367, 0.117315 0.542799 0.482724 0;
8377, 0.117699 0.54228 0.481051 0;
8387, 0.117699 0.54228 0.481051 0;
8428, 0.118947 0.541695 0.494691 0;
8438, 0.118947 0.541695 0.494691 0;
8448, 0.119444 0.542085 0.494692 0;
8495, 0.121179 0.541323 0.496014 0;
8505, 0.121179 0.541323 0.496014 0;
8515, 0.121955 0.541262 0.503755 0;
8525, 0.121955 0.541262 0.503755 0;
8578, 0.123015 0.540953 0.510125 0;
8620, 0.12356 0.540945 0.510873 0;
8681, 0.12339 0.541625 0.51264 0;
8734, 0.123801 0.54155 0.513857 0;
8785, 0.124304 0.541375 0.515098 0;
8831, 0.124509 0.541539 0.521199 0;
8881, 0.125601 0.540757 0.535164 0;
8891, 0.125601 0.540757 0.535164 0;
8901, 0.126343 0.540715 0.540239 0;
8911, 0.126343 0.540715 0.540239 0;
8963, 0.127711 0.540204 0.550668 0;
9014, 0.128863 0.539551 0.549221 0;
9068, 0.129482 0.538713 0.541 0;
9120, 0.130475 0.538128 0.55055 0;
9169, 0.13152 0.537569 0.558126 0;
9220, 0.132706 0.536794 0.561451 0;
9264, 0.133418 0.536594 0.570371 0;
9313, 0.133845 0.534896 0.56509 0;
9368, 0.13376 0.532135 0.562983 0;
9419, 0.133889 0.531399 0.561839 0;
9463, 0.134202 0.531177 0.560823 0;
9509, 0.134599 0.531652 0.569028 0;
9519, 0.134599 0.531652 0.569028 0;
9529, 0.134799 0.531688 0.57651 0;
9539, 0.134952 0.531748 0.574714 0;
9549, 0.135049 0.532182 0.580776 0;
9559, 0.135008 0.532759 0.582881 0;
9569, 0.135198 0.53254 0.573553 0;
9579, 0.135198 0.53254 0.573553 0;
9589, 0.135198 0.53254 0.573553 0;
9599, 0.13541 0.53331 0.579708 0;
9609, 0.135493 0.533131 0.576378 0;
9619, 0.135646 0.533409 0.577149 0;
9629, 0.135723 0.533756 0.581048 0;
9639, 0.135829 0.534091 0.585634 0;
9649, 0.135829 0.534091 0.585634 0;
9659, 0.135829 0.534091 0.585634 0;
9669, 0.136179 0.53389 0.589122 0;
9679, 0.136179 0.53389 0.589122 0;
9730, 0.136425 0.534891 0.600693 0;
9769, 0.136591 0.534563 0.601915 0;
9814, 0.136566 0.534447 0.599413 0;
9869, 0.136685 0.534563 0.617441 0;
9936, 0.137107 0.534188 0.608675 0;
10006, 0.137525 0.534242 0.615223 0;
10069, 0.138118 0.534789 0.629924 0;
10137, 0.138358 0.536286 0.642521 0;
10197, 0.137897 0.537935 0.661026 0;
10252, 0.137592 0.538451 0.648006 0;
10303, 0.137389 0.539025 0.648814 0;
10347, 0.137408 0.540032 0.668423 0;
10402, 0.137912 0.540681 0.675964 0;
10448, 0.138098 0.540414 0.674692 0;
10502, 0.138178 0.539246 0.661934 0;
10555, 0.138731 0.538492 0.656165 0;
10597, 0.13893 0.537139 0.662377 0;
10650, 0.140021 0.536804 0.67908 0;
10704, 0.141312 0.537899 0.701281 0;
10754, 0.142647 0.53817 0.690168 0;
10798, 0.14338 0.538566 0.693105 0;
10849, 0.144247 0.538698 0.700942 0;
10901, 0.144769 0.539573 0.704012 0;
10954, 0.144946 0.539412 0.689324 0;
11004, 0.145076 0.540585 0.702328 0;
11056, 0.145057 0.54071 0.68792 0;
11097, 0.145484 0.540109 0.695266 0;
11148, 0.146392 0.540306 0.714971 0;
11189, 0.147504 0.540065 0.719949 0;
11199, 0.147825 0.539669 0.727897 0;
11209, 0.148089 0.539754 0.721058 0;
11219, 0.148255 0.54007 0.728668 0;
11229, 0.148463 0.539874 0.726648 0;
11239, 0.148463 0.539874 0.726648 0;
11249, 0.149051 0.538926 0.728334 0;
11259, 0.149118 0.538619 0.740102 0;
11269, 0.149172 0.538512 0.737177 0;
11279, 0.149294 0.538712 0.737357 0;
11289, 0.149497 0.538697 0.732356 0;
11299, 0.149497 0.538697 0.732356 0;
11337, 0.149881 0.538714 0.728908 0;
11412, 0.150816 0.538556 0.740195 0;
11462, 0.151277 0.53816 0.742017 0;
11472, 0.151675 0.538442 0.751353 0;
11482, 0.151859 0.538776 0.750888 0;
11492, 0.151859 0.538776 0.750888 0;
11528, 0.153014 0.538204 0.770066 0;
11538, 0.153014 0.538204 0.770066 0;
11626, 0.154417 0.538111 0.788287 0;
11636, 0.155014 0.538843 0.789424 0;
11646, 0.155014 0.538843 0.789424 0;
11682, 0.155635 0.538299 0.80006 0;
11730, 0.156251 0.538498 0.81285 0;
11785, 0.156793 0.539154 0.836449 0;
11836, 0.157204 0.539085 0.844661 0;
11881, 0.157379 0.539264 0.859906 0;
11930, 0.15758 0.539463 0.863287 0;
11985, 0.157909 0.5396 0.867655 0;
12036, 0.157956 0.5396 0.885679 0;
12088, 0.15828 0.539126 0.907041 0;
12131, 0.158486 0.540595 0.919117 0;
12224, 0.158983 0.540007 0.919553 0;
12234, 0.158983 0.540007 0.919553 0;
12244, 0.159117 0.540074 0.931648 0;
12254, 0.159192 0.540069 0.937514 0;
12264, 0.159292 0.540336 0.937807 0;
12274, 0.159477 0.54044 0.922033 0;
12284, 0.15943 0.540443 0.934595 0;
12294, 0.159491 0.540106 0.931925 0;
12304, 0.159603 0.540332 0.934513 0;
12314, 0.159603 0.540332 0.934513 0;
12324, 0.159701 0.540081 0.925586 0;
12334, 0.159768 0.54019 0.924031 0;
12344, 0.159768 0.54019 0.924031 0;
12387, 0.160235 0.540672 0.922025 0;
12438, 0.160764 0.540904 0.928979 0;
12483, 0.161197 0.541117 0.917866 0;
12520, 0.161589 0.54087 0.923339 0;
12571, 0.162341 0.540777 0.91706 0;
12619, 0.162926 0.540776 0.921371 0;
12664, 0.163675 0.540372 0.926437 0;
12718, 0.164364 0.540348 0.922611 0;
12772, 0.165065 0.54061 0.919553 0;
12821, 0.165314 0.540902 0.929863 0;
12870, 0.165978 0.540757 0.93333 0;
12915, 0.16658 0.541039 0.942746 0;
12986, 0.167622 0.54213 0.977859 0;
13055, 0.168418 0.54321 0.981797 0;
13122, 0.169508 0.544539 0.994207 0;
13170, 0.169887 0.544875 1. 0;
13214, 0.170461 0.545792 1. 0;
13264, 0.171151 0.545932 1. 0;
13319, 0.171728 0.546119 1. 0;
13370, 0.17246 0.546565 1. 0;
13419, 0.173072 0.548125 1. 0;
13464, 0.173399 0.548491 1. 0;
13474, 0.173399 0.548491 1. 0;
13520, 0.173733 0.54804 1. 0;
13530, 0.174038 0.547572 1. 0;
13540, 0.174038 0.547572 1. 0;
13550, 0.174183 0.547822 1. 0;
13560, 0.174183 0.547822 1. 0;
13570, 0.174247 0.547859 1. 0;
13610, 0.174452 0.547838 1. 0;
13653, 0.174807 0.54747 1. 0;
13702, 0.175441 0.548669 1. 0;
13754, 0.176029 0.548751 1. 0;
13792, 0.176298 0.549041 1. 0;
13802, 0.176298 0.549041 1. 0;
13812, 0.176726 0.549526 1. 0;
13822, 0.176911 0.549693 1. 0;
13832, 0.177023 0.549606 1. 0;
13842, 0.177234 0.54959 1. 0;
13852, 0.177234 0.54959 1. 0;
13862, 0.177506 0.549294 1. 0;
13872, 0.177726 0.549559 1. 0;
13882, 0.177726 0.549559 1. 0;
13920, 0.178117 0.549735 1. 0;
13985, 0.178768 0.550193 1. 0;
13995, 0.178768 0.550193 1. 0;
14005, 0.178978 0.550689 1. 0;
14015, 0.178978 0.550689 1. 0;
14025, 0.178978 0.550689 1. 0;
14035, 0.179209 0.550746 1. 0;
14045, 0.179209 0.550746 1. 0;
14091, 0.179416 0.550662 1. 0;
14101, 0.179703 0.550469 1. 0;
14111, 0.179916 0.550867 1. 0;
14121, 0.179891 0.550995 1. 0;
14131, 0.179891 0.550995 1. 0;
14141, 0.180267 0.551168 1. 0;
14151, 0.180525 0.551055 1. 0;
14161, 0.180525 0.551055 1. 0;
14171, 0.180842 0.551047 1. 0;
14181, 0.180978 0.550943 1. 0;
14191, 0.180978 0.550943 1. 0;
14201, 0.181206 0.55129 1. 0;
14211, 0.18128 0.551536 1. 0;
14221, 0.18128 0.551536 1. 0;
14231, 0.181587 0.551527 1. 0;
14241, 0.181587 0.551527 1. 0;
14282, 0.182411 0.551489 1. 0;
14334, 0.182881 0.551182 1. 0;
14393, 0.183243 0.55179 1. 0;
14476, 0.183733 0.551653 1. 0;
14517, 0.183923 0.551647 1. 0;
14594, 0.184481 0.55087 1. 0;
14649, 0.185277 0.550895 1. 0;
14727, 0.186491 0.551097 1. 0;
14778, 0.18719 0.552007 1. 0;
14863, 0.188501 0.552066 1. 0;
14910, 0.188832 0.552263 1. 0;
14949, 0.188832 0.552263 1. 0;
14999, 0.189269 0.552527 1. 0;
15077, 0.189786 0.552372 1. 0;
15145, 0.190279 0.552977 1. 0;
15155, 0.190279 0.552977 1. 0;
15257, 0.190694 0.552838 1. 0;
15267, 0.190694 0.552838 1. 0;
15277, 0.190765 0.553222 1. 0;
15287, 0.190765 0.553222 1. 0;
15297, 0.190765 0.553222 1. 0;
15307, 0.190765 0.553222 1. 0;
15317, 0.190942 0.552905 1. 0;
15361, 0.191152 0.552914 1. 0;
15400, 0.191422 0.552573 1. 0;
15410, 0.191422 0.552573 1. 0;
15420, 0.191531 0.552794 1. 0;
15430, 0.191531 0.552794 1. 0;
15481, 0.19181 0.552973 1. 0;
15519, 0.192148 0.55257 1. 0;
15568, 0.192461 0.552786 1. 0;
15641, 0.193149 0.55201 1. 0;
15677, 0.193478 0.552307 1. 0;
15687, 0.193478 0.552307 1. 0;
15697, 0.193478 0.552307 1. 0;
15707, 0.193931 0.551832 1. 0;
15752, 0.194401 0.552394 1. 0;
15762, 0.194401 0.552394 1. 0;
15772, 0.194775 0.552266 1. 0;
15782, 0.194775 0.552266 1. 0;
15831, 0.195397 0.552515 1. 0;
15882, 0.196019 0.552535 1. 0;
15892, 0.196019 0.552535 1. 0;
15902, 0.196434 0.552445 1. 0;
15912, 0.196434 0.552445 1. 0;
15964, 0.196764 0.55305 1. 0;
16018, 0.197261 0.55326 1. 0;
16071, 0.197744 0.553962 1. 0;
16114, 0.198088 0.55384 1. 0;
16164, 0.198405 0.55401 1. 0;
16215, 0.198779 0.554046 1. 0;
16266, 0.199312 0.554592 1. 0;
16305, 0.199683 0.554421 1. 0;
16348, 0.200177 0.556266 1. 0;
16401, 0.20076 0.557514 1. 0;
16449, 0.201194 0.558223 1. 0;
16499, 0.201495 0.558402 1. 0;
16509, 0.201495 0.558402 1. 0;
16519, 0.201495 0.558402 1. 0;
16529, 0.201994 0.558358 1. 0;
16565, 0.201946 0.557854 1. 0;
16615, 0.202448 0.558126 1. 0;
16691, 0.203168 0.5591 1. 0;
16701, 0.203259 0.559046 1. 0;
16711, 0.203393 0.558987 1. 0;
16721, 0.203393 0.558987 1. 0;
16731, 0.203753 0.559015 1. 0;
16741, 0.203841 0.559135 1. 0;
16751, 0.203841 0.559135 1. 0;
16787, 0.204105 0.559555 1. 0;
16838, 0.204582 0.560072 1. 0;
16887, 0.205243 0.560955 1. 0;
16931, 0.205399 0.561432 1. 0;
16998, 0.205967 0.561755 1. 0;
17069, 0.206272 0.561637 1. 0;
17137, 0.206896 0.562745 1. 0;
17187, 0.207105 0.561981 1. 0;
17232, 0.207653 0.562789 1. 0;
17286, 0.208051 0.563479 1. 0;
17343, 0.208575 0.563252 1. 0;
17382, 0.209084 0.56429 0.999321 0;
17444, 0.209517 0.564557 1. 0;
17489, 0.209848 0.564953 0.985474 0;
17499, 0.209848 0.564953 0.985474 0;
17509, 0.209772 0.56465 0.988893 0;
17554, 0.210003 0.564947 0.978792 0;
17606, 0.210288 0.564901 0.958875 0;
17649, 0.2109 0.565318 0.944162 0;
17699, 0.211128 0.565112 0.947234 0;
17752, 0.211844 0.565392 0.92038 0;
17804, 0.212393 0.56582 0.898414 0;
17854, 0.212874 0.566341 0.89971 0;
17899, 0.213058 0.565829 0.903431 0;
