54765, 0.049884 0.500187 0.002826 0;
0, 0.045149 0.50713 0.13628 0;
10, 0.045149 0.50713 0.13628 0;
20, 0.04186 0.51087 0.193603 0;
30, 0.039603 0.511968 0.254858 0;
40, 0.038509 0.511469 0.296909 0;
50, 0.038509 0.511469 0.296909 0;
60, 0.037782 0.51127 0.335321 0;
117, 0.037217 0.511173 0.417641 0;
156, 0.036874 0.512873 0.46001 0;
166, 0.036874 0.512873 0.46001 0;
176, 0.036634 0.512214 0.49303 0;
186, 0.036567 0.51232 0.495122 0;
240, 0.036647 0.511381 0.535332 0;
287, 0.036415 0.51114 0.597326 0;
297, 0.035804 0.511025 0.638157 0;
307, 0.035804 0.511025 0.638157 0;
317, 0.035804 0.511025 0.638157 0;
327, 0.035884 0.51111 0.632365 0;
337, 0.035884 0.51111 0.632365 0;
347, 0.035732 0.510754 0.645743 0;
391, 0.036014 0.512047 0.610316 0;
482, 0.036231 0.511292 0.527113 0;
517, 0.036686 0.510726 0.454615 0;
527, 0.036686 0.510726 0.454615 0;
537, 0.036447 0.50932 0.429717 0;
547, 0.036447 0.50932 0.429717 0;
557, 0.036488 0.509909 0.431189 0;
610, 0.036868 0.509773 0.4048 0;
674, 0.036883 0.511377 0.441878 0;
684, 0.036814 0.510992 0.446544 0;
694, 0.036895 0.512403 0.442323 0;
704, 0.037097 0.51247 0.436532 0;
714, 0.037097 0.51247 0.436532 0;
724, 0.037531 0.51181 0.452448 0;
734, 0.037763 0.512096 0.454857 0;
744, 0.037763 0.512096 0.454857 0;
754, 0.038015 0.512869 0.461988 0;
764, 0.038093 0.513647 0.467276 0;
774, 0.038093 0.513647 0.467276 0;
784, 0.03854 0.513912 0.451483 0;
794, 0.038667 0.514806 0.448399 0;
804, 0.038667 0.514806 0.448399 0;
841, 0.039455 0.514716 0.48488 0;
908, 0.041076 0.516177 0.484399 0;
963, 0.042597 0.516832 0.477439 0;
1005, 0.042597 0.516832 0.477439 0;
1046, 0.044686 0.5189 0.449609 0;
1097, 0.045439 0.517308 0.438537 0;
1107, 0.045612 0.51755 0.437826 0;
1117, 0.045612 0.51755 0.437826 0;
1127, 0.046034 0.51767 0.426461 0;
1137, 0.046198 0.517172 0.412635 0;
1147, 0.046244 0.518298 0.404943 0;
1204, 0.048153 0.519244 0.416536 0;
1214, 0.048402 0.518797 0.411456 0;
1224, 0.048742 0.518376 0.403619 0;
1234, 0.0493 0.517771 0.402912 0;
1244, 0.05 0.51766 0.398985 0;
1254, 0.05 0.51766 0.398985 0;
1292, 0.0538 0.504872 0.398004 0;
1350, 0.059039 0.498264 0.374343 0;
1360, 0.059755 0.497861 0.367378 0;
1370, 0.059755 0.497861 0.367378 0;
1380, 0.05961 0.500628 0.373528 0;
1390, 0.05961 0.500628 0.373528 0;
1429, 0.061279 0.499459 0.351078 0;
1439, 0.062165 0.500634 0.341456 0;
1449, 0.062165 0.500634 0.341456 0;
1459, 0.062165 0.500634 0.341456 0;
1469, 0.062165 0.500634 0.341456 0;
1479, 0.063518 0.500293 0.327952 0;
1489, 0.063518 0.500293 0.327952 0;
1499, 0.063783 0.501275 0.335689 0;
1509, 0.064484 0.500651 0.333165 0;
1519, 0.064484 0.500651 0.333165 0;
1559, 0.06653 0.49906 0.319133 0;
1617, 0.06822 0.497875 0.309994 0;
1627, 0.068307 0.499598 0.303558 0;
1637, 0.06838 0.500996 0.308885 0;
1647, 0.068512 0.499877 0.299558 0;
1692, 0.069295 0.500069 0.300129 0;
1757, 0.07028 0.502061 0.292903 0;
1767, 0.070802 0.503021 0.289159 0;
1777, 0.071309 0.503832 0.292276 0;
1787, 0.071773 0.503665 0.292335 0;
1797, 0.072351 0.504045 0.298882 0;
1807, 0.072866 0.503643 0.297692 0;
1817, 0.072866 0.503643 0.297692 0;
1827, 0.073198 0.504511 0.292567 0;
1837, 0.073472 0.505491 0.289577 0;
1847, 0.073821 0.506636 0.292431 0;
1857, 0.074714 0.506761 0.291516 0;
1867, 0.075231 0.507671 0.273921 0;
1877, 0.07561 0.507788 0.270092 0;
1887, 0.076023 0.507744 0.26529 0;
1897, 0.076023 0.507744 0.26529 0;
1907, 0.07769 0.511662 0.247084 0;
1917, 0.078805 0.511918 0.237125 0;
1959, 0.081435 0.514258 0.225236 0;
2006, 0.085539 0.521075 0.234433 0;
2048, 0.090057 0.526861 0.231509 0;
2058, 0.090057 0.526861 0.231509 0;
2068, 0.093092 0.529661 0.221562 0;
2078, 0.093853 0.529453 0.221547 0;
2128, 0.097528 0.531764 0.22381 0;
2138, 0.098377 0.532359 0.22091 0;
2148, 0.098377 0.532359 0.22091 0;
2158, 0.098377 0.532359 0.22091 0;
2168, 0.099222 0.531825 0.224876 0;
2178, 0.099222 0.531825 0.224876 0;
2225, 0.101253 0.534136 0.230027 0;
2269, 0.102768 0.534731 0.245855 0;
2324, 0.106033 0.535324 0.278376 0;
2392, 0.110128 0.535076 0.325094 0;
2453, 0.113789 0.534707 0.334707 0;
2523, 0.119936 0.528703 0.366029 0;
2592, 0.125069 0.525408 0.395219 0;
2659, 0.128884 0.522311 0.429393 0;
2709, 0.131402 0.519738 0.436565 0;
2755, 0.134057 0.512834 0.471959 0;
2765, 0.134057 0.512834 0.471959 0;
2775, 0.134057 0.512834 0.471959 0;
2785, 0.135228 0.511192 0.497078 0;
2841, 0.137368 0.511489 0.52054 0;
2894, 0.139395 0.511165 0.537532 0;
2937, 0.141135 0.511032 0.560108 0;
2991, 0.143285 0.511588 0.547317 0;
3038, 0.144875 0.50929 0.541845 0;
3113, 0.148423 0.506904 0.530635 0;
3123, 0.148859 0.506803 0.536946 0;
3133, 0.148859 0.506803 0.536946 0;
3171, 0.150573 0.504748 0.540954 0;
3263, 0.153438 0.504955 0.56917 0;
3273, 0.153438 0.504955 0.56917 0;
3283, 0.154662 0.505973 0.587048 0;
3293, 0.154662 0.505973 0.587048 0;
3303, 0.155663 0.506298 0.598667 0;
3313, 0.155992 0.506372 0.600991 0;
3359, 0.157836 0.505928 0.621985 0;
3404, 0.160191 0.505259 0.634354 0;
3455, 0.162166 0.506851 0.628791 0;
3504, 0.164983 0.505822 0.650604 0;
3514, 0.164983 0.505822 0.650604 0;
3524, 0.166501 0.504921 0.667549 0;
3534, 0.166501 0.504921 0.667549 0;
3576, 0.166988 0.504304 0.682201 1;
3613, 0.168083 0.50556 0.686415 0;
3623, 0.168083 0.50556 0.686415 0;
3633, 0.169413 0.507746 0.703929 0;
3683, 0.170553 0.507773 0.709839 0;
3722, 0.171547 0.508332 0.71061 0;
3732, 0.171547 0.508332 0.71061 0;
3742, 0.171547 0.508332 0.71061 0;
3752, 0.172413 0.508876 0.738567 0;
3796, 0.173768 0.509233 0.743307 0;
3864, 0.175912 0.509757 0.766605 0;
3874, 0.176325 0.509818 0.750121 0;
3884, 0.176325 0.509818 0.750121 0;
3924, 0.177676 0.510589 0.72704 0;
4031, 0.179789 0.510539 0.732463 0;
4113, 0.183218 0.5144 0.720127 0;
4123, 0.18377 0.514726 0.723363 0;
4133, 0.18466 0.515045 0.702577 0;
4143, 0.18466 0.515045 0.702577 0;
4153, 0.184932 0.515058 0.705951 0;
4163, 0.18526 0.51557 0.703871 0;
4173, 0.185741 0.516411 0.716415 0;
4183, 0.185741 0.516411 0.716415 0;
4193, 0.186534 0.517245 0.721207 0;
4203, 0.186534 0.517245 0.721207 0;
4213, 0.187008 0.517363 0.728723 0;
4223, 0.18755 0.517676 0.742357 0;
4233, 0.187968 0.518082 0.747449 0;
4283, 0.189235 0.519252 0.755516 0;
4293, 0.189235 0.519252 0.755516 0;
4303, 0.189971 0.519412 0.779713 0;
4313, 0.189971 0.519412 0.779713 0;
4323, 0.190366 0.519793 0.775229 0;
4333, 0.190734 0.51955 0.771731 0;
4343, 0.190921 0.519528 0.761776 0;
4353, 0.190921 0.519528 0.761776 0;
4363, 0.191226 0.519453 0.765097 0;
4373, 0.191426 0.519549 0.759609 0;
4383, 0.191426 0.519549 0.759609 0;
4427, 0.192384 0.520189 0.767283 0;
4478, 0.193675 0.520321 0.754578 0;
4527, 0.195128 0.519932 0.750568 0;
4570, 0.196052 0.519417 0.750737 0;
4625, 0.197649 0.519246 0.729645 0;
4671, 0.199173 0.518049 0.717361 0;
4721, 0.199432 0.520548 0.723105 0;
4797, 0.200592 0.522271 0.697866 0;
4807, 0.200592 0.522271 0.697866 0;
4817, 0.201133 0.523055 0.701021 0;
4871, 0.202084 0.524728 0.707172 0;
4909, 0.202656 0.525521 0.69989 0;
4954, 0.203736 0.526724 0.685704 0;
5005, 0.204775 0.527496 0.678594 0;
5042, 0.205719 0.5285 0.65204 0;
5087, 0.206994 0.530208 0.638769 0;
5141, 0.208296 0.531393 0.614409 0;
5188, 0.209678 0.532075 0.568121 0;
5238, 0.211849 0.532824 0.533042 0;
5290, 0.214245 0.533598 0.506378 0;
5344, 0.216192 0.532392 0.468956 0;
5404, 0.220112 0.533315 0.453188 0;
5475, 0.223896 0.534006 0.422511 0;
5536, 0.22644 0.533109 0.396708 0;
5575, 0.227421 0.533638 0.386844 0;
5618, 0.228478 0.533441 0.377626 0;
5660, 0.229232 0.53279 0.360045 0;
5750, 0.230905 0.533886 0.3214 0;
5794, 0.232393 0.533306 0.307211 0;
5804, 0.233106 0.533622 0.291905 0;
5814, 0.233106 0.533622 0.291905 0;
5824, 0.233698 0.533484 0.282726 0;
5834, 0.234001 0.53384 0.281944 0;
5844, 0.234133 0.533851 0.270911 0;
5854, 0.234133 0.533851 0.270911 0;
5864, 0.234133 0.533851 0.270911 0;
5874, 0.234133 0.533851 0.270911 0;
5884, 0.235705 0.534896 0.262033 0;
5941, 0.239664 0.536244 0.251517 0;
5987, 0.24385 0.536393 0.241401 0;
6039, 0.250045 0.535097 0.223088 0;
6078, 0.253121 0.534116 0.206541 0;
6120, 0.256141 0.533997 0.205224 0;
6171, 0.258806 0.534117 0.201792 0;
6209, 0.260289 0.533612 0.193236 0;
6260, 0.262916 0.531396 0.187878 0;
6305, 0.26497 0.528383 0.186067 0;
6315, 0.26497 0.528383 0.186067 0;
6325, 0.266558 0.52884 0.190052 0;
6335, 0.266558 0.52884 0.190052 0;
6389, 0.267519 0.525782 0.189358 0;
6437, 0.269437 0.526621 0.18432 0;
6447, 0.269437 0.526621 0.18432 0;
6457, 0.271443 0.526951 0.193152 0;
6467, 0.271443 0.526951 0.193152 0;
6523, 0.274069 0.526643 0.197438 0;
6562, 0.276491 0.525548 0.203451 0;
6604, 0.279703 0.524066 0.197378 0;
6654, 0.283958 0.520349 0.214268 0;
6692, 0.285493 0.520047 0.220825 0;
6737, 0.288656 0.517493 0.237815 0;
6790, 0.290304 0.517688 0.240455 0;
6845, 0.292932 0.517374 0.2549 0;
6889, 0.294254 0.517366 0.261648 0;
6942, 0.296211 0.51649 0.262149 0;
6993, 0.298482 0.515026 0.281858 0;
