40182, 0.049863 0.500176 0.001502 0;
0, 0.580881 0.703793 0.015148 0;
10, 0.042304 0.508174 0.154642 0;
20, 0.042304 0.508174 0.154642 0;
66, 0.036982 0.508582 0.243819 0;
144, 0.035948 0.507876 0.396142 0;
182, 0.035323 0.5069 0.431497 0;
192, 0.035323 0.5069 0.431497 0;
202, 0.035332 0.507072 0.453811 0;
212, 0.035332 0.507072 0.453811 0;
260, 0.035481 0.506397 0.490854 0;
270, 0.035481 0.506397 0.490854 0;
280, 0.035398 0.507032 0.49688 0;
290, 0.035398 0.507032 0.49688 0;
327, 0.035607 0.506611 0.502315 0;
410, 0.035548 0.5072 0.539751 0;
420, 0.035567 0.508112 0.53219 0;
430, 0.035635 0.506904 0.559661 0;
440, 0.035635 0.506904 0.559661 0;
450, 0.035768 0.507847 0.540386 0;
460, 0.035625 0.506474 0.539862 0;
470, 0.035586 0.505852 0.540121 0;
480, 0.035586 0.505852 0.540121 0;
490, 0.035474 0.506732 0.528037 0;
500, 0.035687 0.507128 0.514223 0;
510, 0.035867 0.506143 0.507963 0;
520, 0.03587 0.505735 0.504821 0;
530, 0.035936 0.505911 0.495937 0;
540, 0.035936 0.505911 0.495937 0;
550, 0.035864 0.506278 0.483118 0;
560, 0.035834 0.506339 0.486789 0;
570, 0.035834 0.506339 0.486789 0;
618, 0.036195 0.504809 0.458805 0;
709, 0.036028 0.503262 0.447419 0;
719, 0.035983 0.504495 0.435579 0;
729, 0.036073 0.503909 0.425738 0;
739, 0.036073 0.503909 0.425738 0;
782, 0.036385 0.503872 0.413379 0;
872, 0.036843 0.503935 0.487143 0;
882, 0.037236 0.504929 0.487882 0;
892, 0.037236 0.504929 0.487882 0;
933, 0.038467 0.505326 0.499402 0;
976, 0.039893 0.507026 0.512816 0;
986, 0.039893 0.507026 0.512816 0;
996, 0.0401 0.508029 0.506578 0;
1006, 0.040267 0.507375 0.501785 0;
1042, 0.041187 0.506422 0.514665 0;
1126, 0.043871 0.506412 0.479179 0;
1136, 0.044259 0.507001 0.472629 0;
1146, 0.044559 0.50646 0.46331 0;
1156, 0.044559 0.50646 0.46331 0;
1166, 0.045992 0.506666 0.479896 0;
1176, 0.045992 0.506666 0.479896 0;
1186, 0.045992 0.506666 0.479896 0;
1196, 0.045992 0.506666 0.479896 0;
1206, 0.047279 0.505925 0.478735 0;
1216, 0.048986 0.501822 0.457029 0;
1226, 0.048986 0.501822 0.457029 0;
1236, 0.048986 0.501822 0.457029 0;
1246, 0.048986 0.501822 0.457029 0;
1294, 0.053831 0.486072 0.409519 0;
1338, 0.054144 0.487712 0.455324 0;
1377, 0.055827 0.485697 0.431533 0;
1413, 0.057579 0.483962 0.449745 0;
1478, 0.060842 0.482239 0.436113 0;
