20517, 0.044386 0.507796 0.170761 0;
0, 0.040701 0.509204 0.243106 0;
10, 0.040701 0.509204 0.243106 0;
20, 0.038558 0.510144 0.295568 0;
30, 0.037358 0.509698 0.338529 0;
40, 0.036565 0.509872 0.372218 0;
50, 0.036565 0.509872 0.372218 0;
60, 0.035698 0.509712 0.451908 0;
70, 0.035429 0.508904 0.500278 0;
115, 0.035046 0.508322 0.574669 0;
174, 0.034936 0.508804 0.665469 0;
184, 0.034936 0.508804 0.665469 0;
194, 0.03482 0.508583 0.68608 0;
204, 0.034934 0.509055 0.686962 0;
214, 0.034934 0.509055 0.686962 0;
224, 0.034961 0.508836 0.715106 0;
234, 0.034743 0.508146 0.712011 0;
285, 0.034734 0.506359 0.709302 0;
295, 0.034816 0.507086 0.715189 0;
305, 0.034769 0.506889 0.705721 0;
315, 0.034753 0.506329 0.710547 0;
325, 0.034753 0.506329 0.710547 0;
335, 0.034679 0.506886 0.700669 0;
345, 0.034679 0.506886 0.700669 0;
355, 0.034819 0.506668 0.702071 0;
365, 0.034795 0.506897 0.716255 0;
375, 0.034795 0.506897 0.716255 0;
385, 0.034657 0.506998 0.707162 0;
395, 0.034593 0.50739 0.703492 0;
405, 0.034593 0.50739 0.703492 0;
415, 0.034963 0.507199 0.679272 0;
425, 0.034964 0.507156 0.675173 0;
435, 0.034964 0.507156 0.675173 0;
445, 0.034729 0.507655 0.652054 0;
455, 0.034757 0.506825 0.645779 0;
465, 0.034745 0.506622 0.63779 0;
475, 0.034745 0.506622 0.63779 0;
516, 0.035148 0.506262 0.594832 0;
575, 0.035346 0.507087 0.564923 0;
585, 0.035504 0.506343 0.553953 0;
595, 0.035504 0.506343 0.553953 0;
605, 0.035504 0.506343 0.553953 0;
615, 0.035645 0.506834 0.515033 0;
657, 0.035597 0.506043 0.470981 0;
697, 0.035695 0.506345 0.443965 0;
707, 0.035695 0.506345 0.443965 0;
717, 0.035536 0.507006 0.466206 0;
727, 0.035536 0.507006 0.466206 0;
782, 0.035502 0.507939 0.493124 0;
833, 0.035586 0.506474 0.497704 0;
884, 0.035325 0.50672 0.497376 0;
927, 0.035808 0.50796 0.541131 0;
981, 0.036889 0.50872 0.59183 0;
1029, 0.037302 0.50831 0.610796 0;
1078, 0.037303 0.507952 0.608448 0;
1115, 0.037632 0.507918 0.630578 0;
1161, 0.037373 0.507469 0.625351 0;
1228, 0.037571 0.508332 0.648391 0;
1238, 0.037571 0.508332 0.648391 0;
1248, 0.037859 0.507651 0.64434 0;
1258, 0.037859 0.507651 0.64434 0;
1268, 0.037859 0.507651 0.64434 0;
1308, 0.038719 0.508606 0.651987 0;
1345, 0.039529 0.509738 0.682792 0;
1383, 0.040465 0.510896 0.667064 0;
1427, 0.041648 0.511388 0.657568 0;
1477, 0.041648 0.511388 0.657568 0;
1487, 0.041648 0.511388 0.657568 0;
1497, 0.041648 0.511388 0.657568 0;
1507, 0.045485 0.513922 0.600681 0;
1517, 0.045485 0.513922 0.600681 0;
1561, 0.051638 0.503915 0.579229 1;
1612, 0.055231 0.498051 0.560123 1;
1649, 0.056722 0.495684 0.551908 0;
1694, 0.057315 0.49447 0.527359 1;
1749, 0.058392 0.494899 0.530015 1;
1794, 0.059266 0.493583 0.559108 1;
1866, 0.059414 0.493464 0.59209 1;
1931, 0.058893 0.495346 0.632112 1;
2021, 0.058301 0.497988 0.652184 1;
2031, 0.058301 0.497988 0.652184 1;
2041, 0.058033 0.498039 0.632371 1;
2051, 0.058063 0.497781 0.60877 1;
2061, 0.058063 0.497781 0.60877 1;
2071, 0.058063 0.497781 0.60877 1;
2081, 0.057428 0.498291 0.649522 1;
2091, 0.057059 0.49938 0.640204 1;
2101, 0.057059 0.49938 0.640204 1;
2145, 0.055644 0.501442 0.592229 1;
2195, 0.053141 0.502873 0.604701 1;
2205, 0.053141 0.502873 0.604701 1;
2215, 0.054159 0.50305 0.608929 1;
2225, 0.054159 0.50305 0.608929 1;
2277, 0.054004 0.505804 0.449416 0;
2328, 0.049288 0.517716 0.531338 0;
2378, 0.048227 0.51897 0.372481 0;
2429, 0.047074 0.519608 0.489697 0;
2466, 0.046946 0.520298 0.549617 0;
2518, 0.046986 0.524308 0.525894 0;
2562, 0.047579 0.525425 0.554695 0;
2612, 0.048605 0.528813 0.568513 0;
2622, 0.048605 0.528813 0.568513 0;
2632, 0.049228 0.532896 0.596731 0;
2642, 0.049228 0.532896 0.596731 0;
2695, 0.050171 0.537806 0.558886 0;
2749, 0.051324 0.537098 0.552899 0;
2794, 0.051976 0.538949 0.540549 0;
2846, 0.053151 0.539203 0.503283 0;
2856, 0.053151 0.539203 0.503283 0;
2866, 0.053151 0.539203 0.503283 0;
2876, 0.053969 0.542927 0.516948 0;
2932, 0.056071 0.549037 0.508531 0;
2977, 0.057686 0.553621 0.513193 0;
3027, 0.058879 0.557792 0.49972 0;
3078, 0.059135 0.558374 0.495657 0;
3088, 0.059135 0.558374 0.495657 0;
3098, 0.059152 0.558848 0.499245 0;
3108, 0.059317 0.558997 0.501653 0;
3188, 0.06035 0.563366 0.461932 0;
3198, 0.060976 0.566528 0.443447 0;
3208, 0.061482 0.567487 0.441484 0;
3261, 0.063588 0.576001 0.429948 0;
3271, 0.063588 0.576001 0.429948 0;
3281, 0.065045 0.579985 0.389167 0;
3291, 0.065045 0.579985 0.389167 0;
3361, 0.068181 0.592673 0.354139 0;
3428, 0.069977 0.599334 0.320936 0;
3492, 0.072355 0.609884 0.331179 0;
3540, 0.073931 0.614326 0.322327 0;
3550, 0.074584 0.620012 0.313425 0;
3560, 0.074875 0.622212 0.298932 0;
3570, 0.07511 0.624716 0.293132 0;
3580, 0.075503 0.625713 0.28126 0;
3590, 0.075503 0.625713 0.28126 0;
3600, 0.076329 0.624572 0.262826 0;
3610, 0.076929 0.624816 0.261916 0;
3620, 0.076929 0.624816 0.261916 0;
3658, 0.07956 0.627711 0.251925 0;
3696, 0.082001 0.63125 0.246312 0;
3733, 0.08734 0.643089 0.243963 0;
3778, 0.093337 0.65897 0.244511 0;
3834, 0.099381 0.670941 0.245246 0;
3884, 0.102079 0.67794 0.252528 0;
3928, 0.104443 0.681764 0.267486 0;
3981, 0.106758 0.686949 0.264951 0;
4035, 0.108789 0.696611 0.267093 1;
4078, 0.110626 0.699113 0.26683 1;
4132, 0.113471 0.703447 0.267654 1;
4185, 0.116434 0.711358 0.26227 1;
4228, 0.120028 0.721868 0.272705 1;
4281, 0.124691 0.724497 0.275852 1;
4335, 0.12702 0.723656 0.284697 1;
4378, 0.126927 0.722871 0.321223 1;
4432, 0.126991 0.721131 0.329404 1;
4478, 0.127373 0.719639 0.351088 1;
4531, 0.124354 0.713295 0.356028 1;
4541, 0.124354 0.713295 0.356028 1;
4551, 0.121232 0.704142 0.358815 1;
4561, 0.121232 0.704142 0.358815 1;
4612, 0.116507 0.688035 0.362169 1;
4655, 0.113981 0.676037 0.350332 0;
4665, 0.113718 0.675683 0.349022 0;
4675, 0.113718 0.675683 0.349022 0;
4685, 0.113377 0.672063 0.344036 0;
4695, 0.113377 0.672063 0.344036 0;
4752, 0.113823 0.666677 0.353827 0;
4808, 0.114566 0.666555 0.363428 0;
4818, 0.1147 0.664508 0.35507 0;
4828, 0.1147 0.664508 0.35507 0;
4838, 0.114949 0.661646 0.352931 0;
4848, 0.11536 0.659737 0.344104 0;
4892, 0.117034 0.647165 0.345654 0;
4972, 0.120679 0.627708 0.342349 0;
4982, 0.121535 0.625437 0.369425 0;
4992, 0.121902 0.62489 0.369674 0;
5002, 0.121902 0.62489 0.369674 0;
5012, 0.123331 0.62223 0.383833 0;
5022, 0.123331 0.62223 0.383833 0;
5063, 0.125954 0.617348 0.378605 0;
5073, 0.126718 0.616025 0.381101 0;
5083, 0.127292 0.615031 0.38579 0;
5093, 0.127292 0.615031 0.38579 0;
5103, 0.128682 0.611079 0.405529 0;
5113, 0.128682 0.611079 0.405529 0;
5123, 0.128682 0.611079 0.405529 0;
5133, 0.129439 0.60953 0.412277 0;
5143, 0.130003 0.609552 0.4191 0;
5153, 0.130003 0.609552 0.4191 0;
5163, 0.131178 0.60869 0.427187 0;
5173, 0.131727 0.607163 0.427669 0;
5183, 0.132002 0.606362 0.435851 0;
5193, 0.132318 0.605909 0.436113 0;
5203, 0.132883 0.604941 0.440186 0;
5213, 0.133231 0.604425 0.445585 0;
5223, 0.133231 0.604425 0.445585 0;
5233, 0.134706 0.601446 0.476879 0;
5243, 0.134706 0.601446 0.476879 0;
5253, 0.134706 0.601446 0.476879 0;
5301, 0.137074 0.598232 0.508784 0;
5367, 0.141208 0.593338 0.573175 0;
