36306, 0.049861 0.500086 0.001999 0;
0, 0.048844 0.500584 0.067588 0;
10, 0.040849 0.501611 0.229452 0;
20, 0.040849 0.501611 0.229452 0;
30, 0.039182 0.502673 0.280263 0;
40, 0.038257 0.503273 0.308286 0;
79, 0.037473 0.501866 0.38213 0;
89, 0.037473 0.501866 0.38213 0;
99, 0.03707 0.50115 0.437078 0;
109, 0.03707 0.50115 0.437078 0;
119, 0.036893 0.501924 0.457354 0;
129, 0.036893 0.501924 0.457354 0;
171, 0.037295 0.501925 0.463591 0;
237, 0.037183 0.50334 0.5041 0;
360, 0.037219 0.502058 0.39646 0;
370, 0.037478 0.501452 0.391024 0;
380, 0.037478 0.501452 0.391024 0;
390, 0.037478 0.501452 0.391024 0;
400, 0.037686 0.502086 0.400761 0;
410, 0.037719 0.502606 0.392347 0;
420, 0.037436 0.501778 0.390301 0;
430, 0.037529 0.501653 0.391569 0;
440, 0.038049 0.501545 0.377041 0;
450, 0.038049 0.501545 0.377041 0;
460, 0.037705 0.501513 0.366079 0;
470, 0.037921 0.501771 0.354478 0;
480, 0.037921 0.501771 0.354478 0;
522, 0.038787 0.501768 0.345715 0;
571, 0.038476 0.502238 0.346745 0;
621, 0.039346 0.500789 0.316575 0;
671, 0.040879 0.49808 0.324406 0;
715, 0.041014 0.500612 0.292734 0;
725, 0.041014 0.500612 0.292734 0;
735, 0.041832 0.499176 0.26349 0;
745, 0.041832 0.499176 0.26349 0;
781, 0.042617 0.500906 0.278789 0;
837, 0.044624 0.498513 0.245098 1;
881, 0.04838 0.487907 0.210885 1;
936, 0.054316 0.479006 0.251201 1;
982, 0.058792 0.474142 0.2587 1;
1058, 0.064063 0.47242 0.238203 1;
1068, 0.064519 0.471894 0.240598 1;
1078, 0.065086 0.471136 0.235153 1;
1088, 0.065431 0.472609 0.227055 1;
1098, 0.066091 0.472002 0.217372 1;
1108, 0.066638 0.470481 0.222042 1;
1118, 0.066529 0.468792 0.232142 1;
1155, 0.067447 0.468885 0.246646 1;
1204, 0.067915 0.470297 0.301799 1;
1268, 0.067809 0.471994 0.393728 1;
1278, 0.067811 0.472082 0.381884 1;
1288, 0.067754 0.472809 0.397001 1;
1298, 0.067799 0.472295 0.395481 1;
1308, 0.0678 0.472671 0.395183 1;
1318, 0.067642 0.472895 0.405441 1;
1328, 0.06761 0.472928 0.406771 1;
1338, 0.067637 0.473382 0.410504 1;
1348, 0.067635 0.47311 0.382551 1;
1358, 0.067686 0.471098 0.294571 1;
1368, 0.067686 0.471098 0.294571 1;
1378, 0.066736 0.473842 0.382567 1;
1388, 0.066736 0.473842 0.382567 1;
1398, 0.066736 0.473842 0.382567 1;
1408, 0.066165 0.477331 0.425552 1;
1418, 0.065996 0.479412 0.433021 1;
1428, 0.065996 0.479412 0.433021 1;
1438, 0.06576 0.482771 0.443704 1;
1448, 0.065948 0.483253 0.437246 1;
1458, 0.065948 0.483253 0.437246 1;
1504, 0.066156 0.4796 0.298556 1;
1553, 0.064873 0.487719 0.451516 1;
1623, 0.064045 0.492753 0.419766 1;
1682, 0.062965 0.491863 0.418537 1;
1786, 0.06116 0.491283 0.357938 1;
1796, 0.06116 0.491283 0.357938 1;
1806, 0.060015 0.489857 0.358794 1;
1816, 0.060015 0.489857 0.358794 1;
1863, 0.058403 0.491657 0.35073 1;
