353, 0.017143 0.49983 0.00683 1;
0, 0.02103 0.497933 0.964717 0;
10, 0.02662 0.494832 1. 0;
20, 0.029736 0.494306 1. 0;
30, 0.03122 0.494263 1. 0;
40, 0.031946 0.49439 1. 0;
50, 0.031946 0.49439 1. 0;
91, 0.032957 0.493426 1. 0;
158, 0.032498 0.494029 1. 0;
240, 0.032099 0.49519 1. 0;
319, 0.032407 0.494766 1. 0;
329, 0.032311 0.495284 1. 0;
369, 0.032904 0.49406 1. 0;
379, 0.032904 0.49406 1. 0;
389, 0.032862 0.494392 1. 0;
399, 0.032862 0.494392 1. 0;
506, 0.033183 0.494424 1. 0;
516, 0.033183 0.494424 1. 0;
526, 0.033183 0.494424 1. 0;
536, 0.033261 0.494406 1. 0;
622, 0.033927 0.493856 1. 0;
685, 0.034989 0.495137 1. 0;
695, 0.036332 0.494546 1. 0;
705, 0.036332 0.494546 1. 0;
758, 0.041552 0.498175 1. 0;
768, 0.043828 0.500689 1. 0;
778, 0.045064 0.501598 1. 0;
788, 0.045064 0.501598 1. 0;
835, 0.050976 0.496424 1. 0;
881, 0.052882 0.495078 1. 0;
940, 0.053072 0.495599 1. 0;
1011, 0.054103 0.494941 1. 0;
1080, 0.05908 0.496077 1. 0;
1146, 0.068621 0.500064 1. 0;
1215, 0.073423 0.505727 1. 0;
1280, 0.073467 0.506034 1. 0;
1346, 0.073798 0.50732 1. 0;
1414, 0.075639 0.508919 1. 0;
1424, 0.075639 0.508919 1. 0;
1434, 0.079398 0.513562 1. 0;
1444, 0.081249 0.516598 0.999085 0;
1493, 0.094369 0.532576 0.926869 0;
1503, 0.094369 0.532576 0.926869 0;
1513, 0.10366 0.542245 1. 0;
1523, 0.10366 0.542245 1. 0;
1533, 0.10366 0.542245 1. 0;
1543, 0.10366 0.542245 1. 0;
1553, 0.109664 0.547726 1. 0;
1563, 0.111157 0.548411 1. 0;
1573, 0.111157 0.548411 1. 0;
1583, 0.112887 0.549447 1. 0;
1630, 0.113698 0.550401 1. 0;
1692, 0.113377 0.551137 1. 0;
1702, 0.113377 0.551137 1. 0;
1712, 0.113471 0.551331 1. 0;
1722, 0.113471 0.551331 1. 0;
1757, 0.113815 0.551058 1. 0;
1807, 0.114092 0.550765 1. 0;
1854, 0.114359 0.550253 1. 0;
1864, 0.114368 0.550182 1. 0;
1874, 0.114453 0.550221 1. 0;
1884, 0.114459 0.550225 1. 0;
1894, 0.114445 0.550167 1. 0;
1904, 0.114374 0.550033 1. 0;
1914, 0.114374 0.550337 1. 0;
1924, 0.114377 0.550439 1. 0;
1934, 0.114486 0.550345 1. 0;
1944, 0.114565 0.550236 1. 0;
1954, 0.114623 0.550313 1. 0;
1964, 0.114657 0.550485 1. 0;
1974, 0.114657 0.550485 1. 0;
1984, 0.114827 0.550342 1. 0;
1994, 0.114827 0.550342 1. 0;
2004, 0.114762 0.550318 1. 0;
2014, 0.114762 0.550318 1. 0;
2024, 0.114796 0.550594 1. 0;
2034, 0.114785 0.550454 1. 0;
2090, 0.114783 0.54999 1. 0;
2100, 0.11487 0.550173 1. 0;
2110, 0.11487 0.550173 1. 0;
2120, 0.114827 0.550107 1. 0;
2130, 0.114795 0.549853 1. 0;
2140, 0.114739 0.550059 1. 0;
2150, 0.114739 0.550059 1. 0;
2160, 0.114739 0.550059 1. 0;
2170, 0.114855 0.550076 1. 0;
2211, 0.11477 0.550343 1. 0;
2221, 0.11477 0.550343 1. 0;
2231, 0.114742 0.55039 1. 0;
2241, 0.114742 0.55039 1. 0;
2251, 0.114753 0.55032 1. 0;
2261, 0.114732 0.550707 1. 0;
2271, 0.114732 0.550707 1. 0;
2281, 0.114758 0.550695 1. 0;
2291, 0.114758 0.550695 1. 0;
2340, 0.11471 0.550336 1. 0;
2350, 0.11471 0.550336 1. 0;
2360, 0.11471 0.550336 1. 0;
2370, 0.114706 0.550584 1. 0;
2428, 0.115192 0.550243 1. 0;
2438, 0.115379 0.550249 1. 0;
2448, 0.115654 0.549756 1. 0;
2458, 0.115974 0.549512 1. 0;
2468, 0.116351 0.549105 1. 0;
2478, 0.116351 0.549105 1. 0;
2488, 0.116932 0.548283 1. 0;
2498, 0.117695 0.547733 1. 0;
2508, 0.118281 0.547608 1. 0;
2518, 0.119163 0.547781 1. 0;
2528, 0.120215 0.54789 1. 0;
2538, 0.121589 0.548141 1. 0;
2548, 0.122841 0.548412 1. 0;
2558, 0.122841 0.548412 1. 0;
2568, 0.125931 0.548948 1. 0;
2578, 0.127665 0.549081 1. 0;
2588, 0.127665 0.549081 1. 0;
2598, 0.130919 0.549665 1. 0;
2608, 0.132372 0.549826 1. 0;
2661, 0.136396 0.552492 1. 0;
2671, 0.136396 0.552492 1. 0;
2681, 0.137741 0.553245 1. 0;
2691, 0.137741 0.553245 1. 0;
2741, 0.138109 0.553436 1. 0;
2751, 0.138109 0.553436 1. 0;
2761, 0.138109 0.553436 1. 0;
2771, 0.138068 0.553743 1. 0;
2808, 0.138227 0.553481 1. 0;
2818, 0.138227 0.553481 1. 0;
2828, 0.139212 0.554039 1. 0;
2838, 0.139212 0.554039 1. 0;
2874, 0.142329 0.556556 1. 0;
2913, 0.153825 0.562121 1. 0;
2923, 0.153825 0.562121 1. 0;
2933, 0.157906 0.565315 1. 0;
2943, 0.157906 0.565315 1. 0;
2953, 0.157906 0.565315 1. 0;
2963, 0.162103 0.568365 1. 0;
2973, 0.162103 0.568365 1. 0;
3024, 0.164439 0.569821 1. 0;
3034, 0.164439 0.569821 1. 0;
3044, 0.164439 0.569821 1. 0;
3054, 0.164555 0.570318 1. 0;
3108, 0.164691 0.570349 1. 0;
3145, 0.165839 0.572173 1. 0;
3195, 0.170242 0.576265 1. 0;
3205, 0.170242 0.576265 1. 0;
3215, 0.173706 0.578934 1. 0;
3225, 0.173706 0.578934 1. 0;
3274, 0.178053 0.584021 1. 0;
3284, 0.178053 0.584021 1. 0;
3294, 0.180887 0.586947 1. 0;
3304, 0.181545 0.58801 1. 0;
3358, 0.183206 0.58813 1. 0;
3470, 0.18482 0.586133 1. 0;
3510, 0.185425 0.586658 1. 0;
3520, 0.185425 0.586658 1. 0;
3530, 0.185895 0.587555 1. 0;
3572, 0.18734 0.589974 1. 0;
3609, 0.188327 0.591415 1. 0;
